dialogue_line,anger,disgust,fear,joy,neutral,sadness,surprise
"(looking out the window) Hey-hey, check it out! Check it out! Ugly Naked Guy has a naked friend!",0.027422113344073296,0.012680948711931705,0.0029465763363987207,0.5790417790412903,0.02101539820432663,0.0006980204489082098,0.35619521141052246
Oh yeah! (She gasps.) Oh my God! That is our friend! (Monica covers her face.) It's Naked Ross! (Monica turns and buries her face in Chandler's shoulder.),0.020168252289295197,0.099091075360775,0.0136927654966712,0.09845241159200668,0.006080104503780603,0.0029203768353909254,0.7595950365066528
"Yeah, it is! Naked Ross!!",0.16982023417949677,0.15997587144374847,0.006187175866216421,0.3480658233165741,0.034963518381118774,0.0016849255189299583,0.2793023884296417
Show time!,0.16520075500011444,0.0017795617459341884,0.005584821570664644,0.4910164773464203,0.1973772644996643,0.0007393357227556407,0.1383018046617508
"Okay, Rachel, get me perfume!",0.0346776507794857,0.004120305180549622,0.0020400446373969316,0.6011134386062622,0.34752824902534485,0.0003515345451887697,0.010168815962970257
Okay! (She runs to get some.),0.024615267291665077,0.005898705683648586,0.003197758924216032,0.1032792329788208,0.8566061854362488,0.0005975256790407002,0.005805319640785456
"And Joey, get me a bottle of wine and glasses? (He begrudgingly does so.)",0.0055669154971838,0.002388346940279007,0.0007814340060576797,0.011196140199899673,0.9764745831489563,0.0016639522509649396,0.001928625162690878
"All right, it'll be great! You just make her think you wanna have sex with her! It'll totally freak her out!",0.00580504909157753,0.00440496951341629,0.006302373483777046,0.9656725525856018,0.011694894172251225,0.0010011494159698486,0.005119045730680227
"Okay, listen, how far am I gonna have to go with her?",0.012484941631555557,0.03211207315325737,0.1697331964969635,0.005057580303400755,0.6326946020126343,0.1458549201488495,0.002062651328742504
"Relax, she-she's gonna give in way before you do!",0.05620373785495758,0.004052924457937479,0.7748008370399475,0.02294948324561119,0.09599601477384567,0.033699072897434235,0.012298052199184895
How do you know?!,0.0113840252161026,0.003105600131675601,0.00373166729696095,0.0010068485280498862,0.004097557161003351,0.0004918606719002128,0.9761824607849121
Because you're on my team! And my team always wins!,0.07376725226640701,0.0013771028025075793,0.0019677048549056053,0.9114660024642944,0.007321806158870459,0.0010080120991915464,0.003092161612585187
At this?!,0.017468860372900963,0.004595260601490736,0.001336648128926754,0.0009559401078149676,0.002530171535909176,0.00029084240668453276,0.9728223085403442
Just go get some! (Kisses him.) Go! (She runs to hide in the bathroom.),0.23072361946105957,0.5439929962158203,0.019389204680919647,0.1239331066608429,0.05094103515148163,0.007221764884889126,0.02379826456308365
"(handing her the wine) Okay honey, now I'm gonna try to listen from right here!",0.04280111566185951,0.004660955164581537,0.011993925087153912,0.6303214430809021,0.30310970544815063,0.0011666625505313277,0.0059461332857608795
Okay.,0.0011337349424138665,0.0012424400774762034,0.000666008098050952,0.002290018368512392,0.9931174516677856,0.0006890349905006588,0.0008612199453637004
"Okay? Whoa, wait! (She undoes one button on Phoebe's dress.)",0.0022030258551239967,0.0020253786351531744,0.0015023008454591036,0.004092248622328043,0.003674660809338093,0.0001177018930320628,0.9863846898078918
Good idea!,0.007566837593913078,0.0015131669351831079,0.000646493339445442,0.9646048545837402,0.009975902736186981,0.00020748157112393528,0.015485233627259731
"Yeah, oh wait! (She goes for another one.)",0.051766473799943924,0.020543115213513374,0.025182440876960754,0.10261879861354828,0.6671435236930847,0.0028546045068651438,0.129891037940979
"Oh now, don't give away the farm!",0.9636436700820923,0.0077389078214764595,0.006206251215189695,0.006113077513873577,0.009874492883682251,0.0010789830703288317,0.005344584584236145
Phoebe.,0.0015237444313243032,0.0006108757806941867,0.00039882221608422697,0.002787336241453886,0.990972638130188,0.001582673517987132,0.0021238604094833136
Chandler.,0.0011738789035007358,0.0007751839002594352,0.00042458873940631747,0.0014270097017288208,0.9903560876846313,0.002887195209041238,0.002956070238724351
Come on in.,0.002700763288885355,0.0006711998139508069,0.0027735845651477575,0.001871726824901998,0.9889073371887207,0.0008494038484059274,0.002226033480837941
"I was going too. (They go inside and he closes the door.) Umm, I brought some wine. Would you like some?",0.0021396358497440815,0.0060446131974458694,0.0063413819298148155,0.03128204867243767,0.9517835378646851,0.0006343534914776683,0.001774469157680869
Sure.,0.0009300762903876603,0.0009940611198544502,0.0006711110472679138,0.0012949153315275908,0.9928840398788452,0.0017457916401326656,0.0014799450291320682
"So, here we are. Nervous?",0.0009501679451204836,0.0036146221682429314,0.8081485629081726,0.002903808606788516,0.16720500588417053,0.003912000451236963,0.013265729881823063
Me? No. You?,0.002762235002592206,0.0012540372554212809,0.0027239059563726187,0.0011750373523682356,0.11600591242313385,0.0003119450411759317,0.875766932964325
"No, I want this to happen.",0.21218998730182648,0.05238300934433937,0.08868574351072311,0.00805673748254776,0.5616426467895508,0.07436351478099823,0.00267837755382061
So do I.,0.005658707115799189,0.002902880311012268,0.0007316536502912641,0.003795771626755595,0.9692704081535339,0.01651846244931221,0.0011221044696867466
I'm gonna put on some music.,0.0016376181738451123,0.003775231773033738,0.0021574958227574825,0.1549673080444336,0.8279736638069153,0.008884496055543423,0.0006041971500962973
"Maybe, maybe I'll dance for you. (She starts doing a rather suggestive and seductive dance that's silly at the same time.)",0.03395796939730644,0.14383433759212494,0.01800524815917015,0.15612681210041046,0.6352400183677673,0.003824006300419569,0.009011552669107914
You look good.,0.0017362488433718681,0.0019054271979257464,0.0011634455295279622,0.3291257619857788,0.662195086479187,0.0022152832243591547,0.0016587614081799984
"Thanks! Y'know, that when you say things like that it makes me wanna rip that sweater vest right off!",0.016859639436006546,0.0034593355376273394,0.0016697905957698822,0.9438209533691406,0.0257167499512434,0.0005803435342386365,0.007893243804574013
"Well, why don't we move this into the bedroom?",0.0367831327021122,0.014155015349388123,0.0012445524334907532,0.003157656639814377,0.7699921131134033,0.0013257875107228756,0.173341765999794
Really?,0.0011272827396169305,0.0008853325853124261,0.0015766165452077985,0.0005619804142042994,0.007297988515347242,0.0002562800364103168,0.9882944822311401
"Oh, do you not want to?",0.005086142104119062,0.017297370359301567,0.00861450657248497,0.0053813462145626545,0.009484637528657913,0.0009147815871983767,0.9532212018966675
"No. No! It's just y'know first, I wanna take off all my clothes and have you rub lotion on me.",0.05291370302438736,0.17671720683574677,0.05323370546102524,0.2698867917060852,0.43290212750434875,0.01060797180980444,0.0037384754978120327
(swallowing hard) Well that would be nice. I'll go get the lotion.,0.0013040892081335187,0.0016033229185268283,0.0006172515568323433,0.02110137976706028,0.9736668467521667,0.0009646934340707958,0.000742509902920574
"Listen, this is totally getting out of hand! Okay? She wants me to put lotion on her!",0.9411285519599915,0.010404509492218494,0.02571169286966324,0.0013522760709747672,0.0017046323046088219,0.002472235355526209,0.017226219177246094
She's bluffing!,0.3621532618999481,0.015954570844769478,0.008881824091076851,0.06367205828428268,0.018720898777246475,0.0008536387467756867,0.5297637581825256
"Look, she's not backing down! She went like this! (He does a little mimic of her dance.)",0.2333761602640152,0.06821097433567047,0.007989938370883465,0.032717905938625336,0.01126354094594717,0.0009078205330297351,0.6455336809158325
He's not backing down. He went to get lotion.,0.0012330213794484735,0.004336889833211899,0.0003632291336543858,0.0020159478299319744,0.986106276512146,0.0031942911446094513,0.0027504030149430037
(entering the hall) Oh man! Aren't you guys done yet?! I wanna sit in my chair!,0.06159987673163414,0.020962579175829887,0.014007779769599438,0.3843596875667572,0.0058234259486198425,0.002117362106218934,0.5111293196678162
"Joey look, just look at it this way, the sooner Phoebe breaks Chandler the sooner this is all over and out in the open.",0.02757253497838974,0.021437622606754303,0.0054266746155917645,0.008714857511222363,0.921491801738739,0.013114416971802711,0.0022421267349272966
Ooh!,0.002674288582056761,0.0013305817265063524,0.0036566583439707756,0.034533463418483734,0.002685380168259144,0.0004942586529068649,0.9546253681182861
Okay!,0.026546889916062355,0.0011656798887997866,0.0015318088699132204,0.8124107122421265,0.10875705629587173,0.00044455358874984086,0.04914328455924988
"I like that! (To Phoebe) Oh, okay! Show him your bra! He's afraid of bras! Can't work 'em! (He swiftly rips open the front of Phoebe's dress revealing her bra.)",0.023422852158546448,0.04211961850523949,0.0076573193073272705,0.8664174675941467,0.030950406566262245,0.0007719399873167276,0.02866044081747532
"Joey! (Examining the dress.) Wow, you didn’t rip off any buttons.",0.0037436375860124826,0.0023347660899162292,0.0012261378578841686,0.00928117148578167,0.0015898741548880935,0.0002586034534033388,0.9815658330917358
It's not my first time.,0.0055957939475774765,0.0163501538336277,0.0760517567396164,0.0012413751101121306,0.5076031684875488,0.3764795958995819,0.016678137704730034
You go back out there and you seduce her till she cracks!,0.31714797019958496,0.12909859418869019,0.02808874286711216,0.41827529668807983,0.04327792674303055,0.006117057986557484,0.05799441039562225
"Okay, give me a second! (Pause) Did you clean up in here?",0.10140009969472885,0.019670192152261734,0.0381041094660759,0.030569590628147125,0.6407954692840576,0.0020623249001801014,0.16739819943904877
Of course.,0.01212616078555584,0.003934555221349001,0.004378955345600843,0.0019356291741132736,0.9462675452232361,0.029525335878133774,0.0018318463116884232
"Oh, you're-you're going?",0.0014658356085419655,0.0005298267933540046,0.0022673264611512423,0.0019344539614394307,0.020061418414115906,0.0001748874637996778,0.9735662341117859
"Umm, not without you, lover. (She slowly walks over to him and is showcasing her bra.) So, this is my bra.",0.0010794219560921192,0.011163854040205479,0.002562045818194747,0.05250435322523117,0.9290857315063477,0.0006782781565561891,0.002926426474004984
"(swallowing hard) It's very, very nice. Well, come here. I'm very were gonna be having all the sex.",0.0007781719323247671,0.004299523308873177,0.0013309416826814413,0.8889927864074707,0.10070382803678513,0.002540236571803689,0.00135450204834342
You should be. I'm very bendy. (Pause) I'm gonna kiss you now.,0.0020285460632294416,0.012140817008912563,0.030156444758176804,0.6598730087280273,0.2877575159072876,0.003989383112639189,0.004054187797009945
Not if I kiss you first.,0.00905892625451088,0.024642881006002426,0.022490300238132477,0.18856434524059296,0.745389461517334,0.007389640901237726,0.0024644413497298956
Ooh.,0.0010151996975764632,0.00900562759488821,0.015872104093432426,0.30841055512428284,0.1919180452823639,0.008037298917770386,0.46574118733406067
"Well, I guess there's nothing left for us to do but-but kiss.",0.005425522103905678,0.009808680973947048,0.006703191436827183,0.017716817557811737,0.5235279202461243,0.43590089678764343,0.0009169419063255191
Here it comes. Our first kiss.,0.0010314403334632516,0.0006388583569787443,0.0007061234791763127,0.8949281573295593,0.0986756756901741,0.0009004469029605389,0.0031194512266665697
Okay! Okay! Okay! You win! You win!! I can't have sex with ya!,0.11113440990447998,0.009838107042014599,0.0032604183070361614,0.8213123083114624,0.009674396365880966,0.0009295633644796908,0.04385076090693474
And why not?!,0.03179742768406868,0.002667053835466504,0.0019111576257273555,0.003653263207525015,0.7971048355102539,0.0009214868769049644,0.16194474697113037
Because I'm in love with Monica!!,0.007811711635440588,0.0004690713540185243,0.0011664305347949266,0.982115626335144,0.0049222311936318874,0.0003730391035787761,0.003141895867884159
You're-you're what?!,0.010780483484268188,0.003417767584323883,0.0015417071990668774,0.000987444189377129,0.001013109809719026,0.00024284381652250886,0.9820166230201721
"Love her! That's right, I...LOVE...HER!!! I love her!! (They walk together and hug.) I love you, Monica.",0.0036770759616047144,0.000800723151769489,0.0013278357218950987,0.9885916113853455,0.002976187039166689,0.0011258990271016955,0.0015007054898887873
I love you too Chandler. (They kiss.),0.0012605173978954554,0.0009960065362975001,0.0005515599041245878,0.9751124978065491,0.01975596509873867,0.0006725619314238429,0.001650915713980794
